date,PM2.5,TEMP,PRES,WSPM,RAIN,weekday,day_type
2015-02-10,124.0,-8.0,1011.0,0.3,0.0,1,Weekday
2015-02-10,115.0,-8.0,1012.0,0.5,0.0,1,Weekday
2015-02-10,115.0,-2.0,1010.0,0.8,0.0,1,Weekday
2015-02-10,107.0,3.0,1013.0,1.1,0.0,1,Weekday
2015-02-10,104.0,6.0,1012.0,1.7,0.0,1,Weekday
2015-02-10,88.0,8.0,1009.0,1.3,0.0,1,Weekday
2015-02-10,72.0,11.0,1011.0,1.9,0.0,1,Weekday
2015-02-10,56.0,12.5,1009.5,2.0,0.0,1,Weekday
2015-02-10,77.0,12.0,1010.0,2.7,0.0,1,Weekday
2015-02-10,81.0,12.0,1005.0,1.3,0.0,1,Weekday
2015-02-10,75.0,11.0,1008.0,2.3,0.0,1,Weekday
2015-02-10,92.0,8.0,1007.0,1.3,0.0,1,Weekday
2015-02-10,144.0,4.0,1009.0,1.8,0.0,1,Weekday
2015-02-10,167.0,4.0,1007.0,2.0,0.0,1,Weekday
2015-02-10,164.0,2.0,1008.0,0.8,0.0,1,Weekday
2015-02-10,141.0,1.0,1009.0,0.0,0.0,1,Weekday
2015-02-10,118.0,1.0,1009.0,1.1,0.0,1,Weekday
2015-02-11,108.0,3.0,1010.0,1.3,0.0,2,Weekday
2015-02-11,49.0,3.0,1011.0,1.5,0.0,2,Weekday
2015-02-11,42.0,0.4,1012.1,1.3,0.0,2,Weekday
2015-02-11,90.0,3.0,1010.0,1.6,0.0,2,Weekday
2015-02-11,168.0,2.0,1009.0,1.7,0.0,2,Weekday
2015-02-11,160.0,1.0,1010.0,0.9,0.0,2,Weekday
2015-02-11,76.0,-1.0,1009.0,0.8,0.0,2,Weekday
2015-02-11,36.0,-4.0,1013.0,1.1,0.0,2,Weekday
2015-02-11,22.0,-2.0,1013.0,0.8,0.0,2,Weekday
2015-02-11,21.0,3.0,1015.0,0.9,0.0,2,Weekday
2015-02-11,31.0,4.0,1015.0,1.6,0.0,2,Weekday
2015-02-11,28.0,6.0,1010.0,2.2,0.0,2,Weekday
2015-02-11,32.0,8.0,1008.0,2.1,0.0,2,Weekday
2015-02-11,26.0,9.0,1010.0,3.7,0.0,2,Weekday
2015-02-11,21.0,10.0,1009.0,3.0,0.0,2,Weekday
2015-02-11,16.0,11.0,1007.0,1.9,0.0,2,Weekday
2015-02-11,13.0,11.0,1011.0,2.4,0.0,2,Weekday
2015-02-11,15.0,10.0,1008.0,2.4,0.0,2,Weekday
2015-02-11,17.0,7.0,1011.0,1.4,0.0,2,Weekday
2015-02-11,12.5,7.0,1008.0,2.0,0.0,2,Weekday
2015-02-11,8.0,5.0,1013.0,0.7,0.0,2,Weekday
2015-02-11,12.0,5.0,1014.0,3.5,0.0,2,Weekday
2015-02-11,10.0,4.0,1010.0,1.8,0.0,2,Weekday
2015-02-11,9.0,3.0,1016.0,1.3,0.0,2,Weekday
2015-02-12,10.0,3.0,1012.0,1.9,0.0,3,Weekday
2015-02-12,11.0,1.0,1017.0,1.0,0.0,3,Weekday
2015-02-12,6.0,1.0,1013.0,1.2,0.0,3,Weekday
2015-02-12,18.0,-1.0,1014.0,0.8,0.0,3,Weekday
2015-02-12,14.0,-4.0,1015.0,0.6,0.0,3,Weekday
2015-02-12,17.0,-5.0,1015.0,0.8,0.0,3,Weekday
2015-02-12,17.0,-6.0,1014.0,1.0,0.0,3,Weekday
2015-02-12,15.0,-5.0,1013.0,0.7,0.0,3,Weekday
2015-02-12,17.0,-5.0,1012.0,0.9,0.0,3,Weekday
2015-02-12,21.0,2.0,1014.0,0.9,0.0,3,Weekday
2015-02-12,25.0,3.0,1018.0,2.7,0.0,3,Weekday
2015-02-12,23.0,5.0,1013.0,1.5,0.0,3,Weekday
2015-02-12,21.0,6.0,1012.0,1.0,0.0,3,Weekday
2015-02-12,22.0,5.0,1016.0,3.6,0.0,3,Weekday
2015-02-12,26.0,6.0,1014.0,2.5,0.0,3,Weekday
2015-02-12,31.0,8.0,1012.0,2.8,0.0,3,Weekday
2015-02-12,35.0,7.0,1014.0,2.4,0.0,3,Weekday
2015-02-12,29.0,6.0,1012.0,3.0,0.0,3,Weekday
2015-02-12,24.0,5.0,1012.0,2.8,0.0,3,Weekday
2015-02-12,38.0,5.0,1015.0,2.4,0.0,3,Weekday
2015-02-12,47.0,4.0,1012.0,2.8,0.0,3,Weekday
2015-02-12,63.0,4.0,1015.0,2.1,0.0,3,Weekday
2015-02-12,69.0,3.0,1015.0,1.2,0.0,3,Weekday
2015-02-12,89.0,-1.0,1012.0,0.6,0.0,3,Weekday
2015-02-13,85.0,-2.0,1011.0,0.7,0.0,4,Weekday
2015-02-13,86.0,-4.0,1014.0,0.2,0.0,4,Weekday
2015-02-13,86.0,-1.0,1017.0,1.4,0.0,4,Weekday
2015-02-13,105.0,-2.0,1011.0,1.3,0.0,4,Weekday
2015-02-13,97.0,-2.0,1011.0,1.4,0.0,4,Weekday
2015-02-13,85.0,-2.0,1014.0,1.7,0.0,4,Weekday
2015-02-13,85.0,-4.0,1010.0,1.2,0.0,4,Weekday
2015-02-13,84.0,-4.0,1011.0,1.3,0.0,4,Weekday
2015-02-13,92.0,-4.0,1014.0,1.1,0.0,4,Weekday
2015-02-13,85.0,-1.0,1013.0,1.4,0.0,4,Weekday
2015-02-13,83.0,2.0,1013.0,0.8,0.0,4,Weekday
2015-02-13,89.0,3.0,1014.0,1.1,0.0,4,Weekday
2015-02-13,94.0,5.0,1011.0,1.4,0.0,4,Weekday
2015-02-13,111.0,6.0,1013.0,2.3,0.0,4,Weekday
2015-02-13,113.0,7.9,1011.7,2.3,0.0,4,Weekday
2015-02-13,115.0,8.0,1011.0,2.5,0.0,4,Weekday
2015-02-13,120.0,8.0,1007.0,2.8,0.0,4,Weekday
2015-02-13,114.0,8.0,1009.0,2.2,0.0,4,Weekday
2015-02-13,126.0,5.0,1009.0,1.0,0.0,4,Weekday
2015-02-13,155.0,3.0,1011.0,0.6,0.0,4,Weekday
2015-02-13,178.0,1.0,1011.0,0.0,0.0,4,Weekday
2015-02-13,192.0,1.0,1010.0,1.0,0.0,4,Weekday
2015-02-13,186.0,3.0,1007.0,1.2,0.0,4,Weekday
2015-02-13,212.0,2.0,1010.0,1.8,0.0,4,Weekday
2015-02-14,232.0,1.0,1005.0,1.4,0.0,5,Weekend
2015-02-14,237.0,0.0,1009.0,1.3,0.0,5,Weekend
2015-02-14,223.0,0.0,1006.0,1.2,0.0,5,Weekend
2015-02-14,216.0,0.0,1009.0,1.8,0.0,5,Weekend
2015-02-14,168.0,-1.0,1003.0,1.3,0.0,5,Weekend
2015-02-14,168.0,0.0,1004.0,1.2,0.0,5,Weekend
2015-02-14,171.0,-1.0,1004.0,1.1,0.0,5,Weekend
2015-02-14,178.0,-2.0,1004.0,0.7,0.0,5,Weekend
2015-02-14,180.0,-1.0,1007.0,0.7,0.0,5,Weekend
2015-02-14,186.0,1.0,1009.0,1.3,0.0,5,Weekend
2015-02-14,188.0,3.0,1007.0,2.4,0.0,5,Weekend
2015-02-14,196.0,5.0,1007.0,1.6,0.0,5,Weekend
2015-02-14,216.0,6.0,1008.0,1.9,0.0,5,Weekend
2015-02-14,223.0,9.0,1008.0,1.1,0.0,5,Weekend
2015-02-14,233.0,10.0,1005.0,1.7,0.0,5,Weekend
2015-02-14,240.0,11.0,1006.0,1.0,0.0,5,Weekend
2015-02-14,238.0,11.0,1006.0,1.0,0.0,5,Weekend
2015-02-14,244.0,10.0,1007.0,1.5,0.0,5,Weekend
2015-02-14,256.0,6.0,1003.0,0.9,0.0,5,Weekend
2015-02-14,272.0,3.0,1005.0,0.7,0.0,5,Weekend
2015-02-14,270.0,2.0,1009.0,1.1,0.0,5,Weekend
2015-02-14,275.0,3.0,1011.0,1.5,0.0,5,Weekend
2015-02-14,290.0,3.0,1009.0,0.7,0.0,5,Weekend
2015-02-14,322.0,3.0,1008.0,1.1,0.0,5,Weekend
2015-02-15,349.0,0.0,1013.0,1.1,0.0,6,Weekend
2015-02-15,351.0,-1.0,1013.0,0.4,0.0,6,Weekend
2015-02-15,316.0,-1.0,1009.0,0.7,0.0,6,Weekend
2015-02-15,301.0,-1.0,1012.0,1.3,0.0,6,Weekend
2015-02-15,290.0,-2.0,1015.0,0.2,0.0,6,Weekend
2015-02-15,276.0,-2.0,1011.0,0.0,0.0,6,Weekend
2015-02-15,261.0,-2.0,1010.0,0.9,0.0,6,Weekend
2015-02-15,255.0,-4.0,1011.0,0.4,0.0,6,Weekend
2015-02-15,268.0,-2.0,1011.0,0.6,0.0,6,Weekend
2015-02-15,269.0,1.0,1015.0,1.1,0.0,6,Weekend
2015-02-15,279.0,3.0,1012.0,0.9,0.0,6,Weekend
2015-02-15,269.0,5.0,1015.0,0.7,0.0,6,Weekend
2015-02-15,276.0,6.0,1015.0,0.5,0.0,6,Weekend
2015-02-15,266.0,8.0,1011.0,0.7,0.0,6,Weekend
2015-02-15,269.0,7.0,1009.0,1.8,0.0,6,Weekend
2015-02-15,302.0,7.0,1014.0,1.6,0.0,6,Weekend
2015-02-15,292.0,7.0,1012.0,3.1,0.0,6,Weekend
2015-02-15,277.0,6.0,1009.0,1.8,0.0,6,Weekend
2015-02-15,265.0,6.0,1014.0,2.4,0.0,6,Weekend
2015-02-15,262.0,6.0,1012.0,1.5,0.0,6,Weekend
2015-02-15,201.0,5.0,1011.0,2.2,0.0,6,Weekend
2015-02-15,178.0,4.0,1012.0,1.3,0.0,6,Weekend
2015-02-15,156.0,4.0,1014.0,1.0,0.0,6,Weekend
2015-02-15,163.0,2.0,1015.0,0.9,0.0,6,Weekend
2015-02-16,168.0,0.0,1015.0,1.2,0.0,0,Weekday
2015-02-16,172.0,0.0,1016.0,0.6,0.0,0,Weekday
2015-02-16,189.0,-2.0,1016.0,1.1,0.0,0,Weekday
2015-02-16,214.0,-2.0,1014.0,1.5,0.0,0,Weekday
2015-02-16,232.0,-2.0,1011.0,0.7,0.0,0,Weekday
2015-02-16,233.0,-2.0,1011.0,0.6,0.0,0,Weekday
2015-02-16,239.0,-3.0,1010.0,1.7,0.0,0,Weekday
2015-02-16,241.0,-4.0,1012.0,0.7,0.0,0,Weekday
2015-02-16,249.0,-2.0,1013.0,0.4,0.0,0,Weekday
2015-02-16,250.0,2.0,1010.0,0.7,0.0,0,Weekday
2015-02-16,121.0,7.0,1014.0,2.1,0.0,0,Weekday
2015-02-16,62.0,10.0,1009.0,4.6,0.0,0,Weekday
2015-02-16,31.0,11.0,1010.0,3.9,0.0,0,Weekday
2015-02-16,17.0,11.0,1012.0,3.5,0.0,0,Weekday
2015-02-16,17.0,11.0,1011.0,3.0,0.0,0,Weekday
2015-02-16,12.0,12.0,1009.0,4.5,0.0,0,Weekday
2015-02-16,14.0,12.0,1009.0,4.7,0.0,0,Weekday
2015-02-16,12.0,11.0,1011.0,2.1,0.0,0,Weekday
2015-02-16,12.0,9.0,1009.0,1.7,0.0,0,Weekday
2015-02-16,12.0,8.0,1013.0,1.9,0.0,0,Weekday
2015-02-16,17.0,6.0,1011.0,0.8,0.0,0,Weekday
2015-02-16,19.0,4.0,1012.0,1.6,0.0,0,Weekday
2015-02-16,19.0,5.0,1011.0,1.5,0.0,0,Weekday
2015-02-16,24.0,4.0,1016.0,1.9,0.0,0,Weekday
2015-02-17,30.0,4.0,1013.0,1.0,0.0,1,Weekday
2015-02-17,22.0,3.0,1016.0,1.4,0.0,1,Weekday
2015-02-17,18.0,2.0,1013.0,1.1,0.0,1,Weekday
2015-02-17,19.0,1.0,1017.0,1.0,0.0,1,Weekday
2015-02-17,15.0,1.0,1015.0,1.6,0.0,1,Weekday
2015-02-17,14.0,1.0,1018.0,1.2,0.0,1,Weekday
2015-02-17,13.0,0.0,1014.0,1.5,0.0,1,Weekday
2015-02-17,13.0,1.0,1017.0,1.9,0.0,1,Weekday
2015-02-17,14.0,2.0,1019.0,1.6,0.0,1,Weekday
2015-02-17,18.0,4.0,1018.0,3.2,0.0,1,Weekday
2015-02-17,23.0,5.0,1019.0,3.9,0.0,1,Weekday
2015-02-17,18.0,7.0,1020.0,3.4,0.0,1,Weekday
2015-02-17,17.0,8.0,1015.0,2.2,0.0,1,Weekday
2015-02-17,16.0,9.0,1015.0,1.8,0.0,1,Weekday
2015-02-17,14.0,10.0,1014.0,1.9,0.0,1,Weekday
2015-02-17,17.0,11.0,1016.0,1.3,0.0,1,Weekday
2015-02-17,16.0,11.0,1014.0,1.9,0.0,1,Weekday
2015-02-17,20.0,10.0,1018.0,1.2,0.0,1,Weekday
2015-02-17,16.0,8.0,1016.0,1.5,0.0,1,Weekday
2015-02-17,14.0,5.0,1019.0,0.0,0.0,1,Weekday
2015-02-17,27.0,2.5,1021.8,0.5,0.0,1,Weekday
2015-02-17,19.0,2.0,1021.0,0.2,0.0,1,Weekday
2015-02-17,21.0,1.0,1023.0,0.7,0.0,1,Weekday
2015-02-17,46.0,-1.0,1021.0,1.0,0.0,1,Weekday
2015-02-18,63.0,-1.0,1025.0,0.6,0.0,2,Weekday
2015-02-18,78.0,-2.0,1022.0,0.1,0.0,2,Weekday
2015-02-18,50.0,-2.0,1024.0,0.8,0.0,2,Weekday
2015-02-18,42.0,1.0,1024.0,1.3,0.0,2,Weekday
2015-02-18,33.0,1.0,1026.0,1.5,0.0,2,Weekday
2015-02-18,29.0,1.0,1022.0,1.2,0.0,2,Weekday
2015-02-18,15.0,0.0,1022.0,0.9,0.0,2,Weekday
2015-02-18,13.0,0.5,1024.0,1.35,0.0,2,Weekday
2015-02-18,12.0,1.0,1026.0,1.8,0.0,2,Weekday
2015-02-18,16.0,3.0,1026.0,1.5,0.0,2,Weekday
2015-02-18,16.0,5.5,1029.1,4.5,0.0,2,Weekday
2015-02-18,15.0,7.0,1025.0,1.7,0.0,2,Weekday
2015-02-18,12.0,8.0,1025.0,1.7,0.0,2,Weekday
2015-02-18,9.0,9.0,1027.0,0.9,0.0,2,Weekday
2015-02-18,12.0,10.0,1024.0,1.8,0.0,2,Weekday
2015-02-18,6.0,10.0,1022.0,2.0,0.0,2,Weekday
2015-02-18,13.0,11.0,1020.0,1.6,0.0,2,Weekday
2015-02-18,15.0,10.0,1023.0,1.5,0.0,2,Weekday
2015-02-18,19.0,7.0,1022.0,1.4,0.0,2,Weekday
2015-02-18,14.0,4.0,1022.0,1.8,0.0,2,Weekday
2015-02-18,70.0,4.0,1023.0,1.6,0.0,2,Weekday
2015-02-18,163.0,4.0,1021.0,2.6,0.0,2,Weekday
2015-02-18,155.0,4.0,1025.0,3.9,0.0,2,Weekday
2015-02-18,123.0,3.0,1026.0,2.7,0.0,2,Weekday
2015-02-19,132.0,3.0,1027.0,2.1,0.0,3,Weekday
2015-02-19,281.0,2.0,1022.0,1.6,0.0,3,Weekday
2015-02-19,228.0,2.0,1024.0,1.7,0.0,3,Weekday
2015-02-19,144.0,0.0,1025.0,0.9,0.0,3,Weekday
2015-02-19,145.0,-2.0,1026.0,0.4,0.0,3,Weekday
2015-02-19,180.0,-2.0,1022.0,0.4,0.0,3,Weekday
2015-02-19,192.0,0.0,1023.0,1.4,0.0,3,Weekday
2015-02-19,294.0,-1.0,1024.0,1.7,0.0,3,Weekday
2015-02-19,294.0,-1.0,1023.0,1.1,0.0,3,Weekday
2015-02-19,278.0,1.0,1022.0,1.7,0.0,3,Weekday
2015-02-19,243.0,2.0,1023.0,1.6,0.0,3,Weekday
2015-02-19,226.0,4.0,1023.0,1.0,0.0,3,Weekday
2015-02-19,193.0,4.0,1020.0,3.0,0.0,3,Weekday
2015-02-19,143.0,5.0,1024.0,2.9,0.0,3,Weekday
2015-02-19,118.0,5.0,1020.0,3.8,0.0,3,Weekday
2015-02-19,86.0,5.0,1018.0,2.7,0.0,3,Weekday
2015-02-19,101.0,3.0,1021.0,2.8,0.0,3,Weekday
2015-02-19,115.0,2.0,1021.0,1.8,0.2,3,Weekday
2015-02-19,110.0,2.0,1021.0,3.4,0.0,3,Weekday
2015-02-19,114.0,2.0,1019.0,1.4,0.0,3,Weekday
2015-02-19,121.0,2.0,1023.0,2.4,0.0,3,Weekday
2015-02-19,125.0,2.0,1021.0,2.3,0.0,3,Weekday
2015-02-19,134.0,2.0,1022.0,2.3,0.0,3,Weekday
2015-02-19,121.0,2.0,1022.0,1.0,0.0,3,Weekday
2015-02-20,122.0,2.0,1017.0,2.1,0.0,4,Weekday
2015-02-20,120.0,2.0,1017.0,1.5,0.0,4,Weekday
2015-02-20,115.0,2.0,1017.0,0.8,0.0,4,Weekday
2015-02-20,108.0,2.0,1017.0,0.8,0.0,4,Weekday
2015-02-20,101.0,1.0,1016.0,1.9,0.5,4,Weekday
2015-02-20,96.0,1.0,1017.0,0.8,0.8,4,Weekday
2015-02-20,76.0,1.0,1016.0,0.6,0.9,4,Weekday
2015-02-20,80.0,0.0,1018.8,0.6,0.3,4,Weekday
2015-02-20,83.0,1.0,1019.0,0.8,0.0,4,Weekday
2015-02-20,90.0,1.0,1015.0,1.0,0.3,4,Weekday
2015-02-20,88.0,1.0,1019.0,1.6,0.5,4,Weekday
2015-02-20,96.0,1.0,1014.0,1.4,0.5,4,Weekday
2015-02-20,97.0,2.0,1016.0,1.1,0.4,4,Weekday
2015-02-20,102.0,1.0,1015.0,0.9,0.0,4,Weekday
2015-02-20,110.0,1.0,1011.0,0.8,0.0,4,Weekday
2015-02-20,120.0,1.0,1011.0,0.9,0.0,4,Weekday
2015-02-20,125.0,1.0,1013.0,0.7,0.0,4,Weekday
2015-02-20,133.0,2.0,1012.0,1.3,0.0,4,Weekday
2015-02-20,146.0,0.5,1015.6,1.5,0.0,4,Weekday
2015-02-20,154.0,1.0,1012.0,1.0,0.2,4,Weekday
2015-02-20,158.0,0.1,1015.3,1.1,0.1,4,Weekday
2015-02-20,177.0,1.0,1012.0,0.8,0.2,4,Weekday
2015-02-20,168.0,0.1,1015.6,0.7,1.1,4,Weekday
2015-02-20,172.0,1.0,1012.0,1.3,0.2,4,Weekday
2015-02-21,156.0,0.0,1013.0,0.2,0.0,5,Weekend
2015-02-21,150.0,1.0,1010.0,1.0,0.0,5,Weekend
2015-02-21,162.0,1.0,1013.0,0.7,0.0,5,Weekend
2015-02-21,158.0,1.0,1013.0,0.6,0.0,5,Weekend
2015-02-21,164.0,1.0,1012.3,1.7,0.0,5,Weekend
2015-02-21,158.0,1.0,1012.0,0.7,0.0,5,Weekend
2015-02-21,167.0,1.0,1010.0,1.0,0.0,5,Weekend
2015-02-21,159.0,1.0,1010.0,1.3,0.0,5,Weekend
2015-02-21,147.0,1.0,1013.0,0.8,0.0,5,Weekend
2015-02-21,172.0,1.0,1008.0,1.1,0.0,5,Weekend
2015-02-21,181.0,1.0,1012.0,1.8,0.0,5,Weekend
2015-02-21,212.0,1.0,1011.0,1.7,0.0,5,Weekend
2015-02-21,230.0,0.8,1010.5,2.1,0.0,5,Weekend
2015-02-21,239.0,2.0,1008.0,1.5,0.0,5,Weekend
2015-02-21,263.0,1.3,1010.1,2.2,0.0,5,Weekend
2015-02-21,288.0,4.0,1008.0,3.2,0.0,5,Weekend
2015-02-21,111.0,3.0,1007.0,3.6,0.0,5,Weekend
2015-02-21,40.0,3.0,1009.0,11.2,0.0,5,Weekend
2015-02-21,38.0,2.0,1014.0,5.2,0.0,5,Weekend
2015-02-21,21.0,1.0,1016.0,4.9,0.0,5,Weekend
2015-02-21,18.0,1.0,1016.0,4.2,0.0,5,Weekend
2015-02-21,22.0,0.0,1018.0,4.9,0.0,5,Weekend
2015-02-21,26.0,0.0,1018.0,4.1,0.0,5,Weekend
2015-02-21,27.0,-1.0,1021.0,2.7,0.0,5,Weekend
2015-02-22,44.0,-2.0,1021.0,5.7,0.0,6,Weekend
2015-02-22,49.0,-4.0,1018.0,4.9,0.0,6,Weekend
2015-02-22,76.0,-3.3,1020.5,7.0,0.0,6,Weekend
2015-02-22,94.0,-4.0,1021.0,2.9,0.0,6,Weekend
2015-02-22,92.0,-4.0,1021.0,4.2,0.0,6,Weekend
2015-02-22,81.0,-4.0,1020.0,6.1,0.0,6,Weekend
2015-02-22,65.0,-5.0,1018.0,5.3,0.0,6,Weekend
2015-02-22,51.0,-5.0,1016.0,1.8,0.0,6,Weekend
2015-02-22,43.0,-4.0,1017.0,1.3,0.0,6,Weekend
2015-02-22,31.0,-2.0,1019.0,2.3,0.0,6,Weekend
2015-02-22,27.0,0.0,1020.0,3.8,0.0,6,Weekend
2015-02-22,21.0,1.0,1015.0,4.3,0.0,6,Weekend
2015-02-22,23.0,2.0,1016.0,3.8,0.0,6,Weekend
2015-02-22,18.0,3.0,1015.0,4.0,0.0,6,Weekend
2015-02-22,19.0,3.0,1017.0,2.5,0.0,6,Weekend
2015-02-22,10.0,4.0,1012.0,1.5,0.0,6,Weekend
2015-02-22,17.0,4.0,1015.0,3.0,0.0,6,Weekend
2015-02-22,18.0,4.0,1012.0,1.3,0.0,6,Weekend
2015-02-22,14.0,3.0,1015.0,1.2,0.0,6,Weekend
2015-02-22,20.0,0.0,1014.0,0.5,0.0,6,Weekend
2015-02-22,22.0,-2.0,1017.0,0.0,0.0,6,Weekend
2015-02-22,22.0,-0.7,1018.6,0.6,0.0,6,Weekend
2015-02-22,26.0,-4.0,1018.0,0.0,0.0,6,Weekend
2015-02-22,29.0,-5.0,1019.0,0.6,0.0,6,Weekend
2015-02-23,26.0,-4.0,1017.0,1.2,0.0,0,Weekday
2015-02-23,28.0,-4.0,1014.0,0.4,0.0,0,Weekday
2015-02-23,21.0,-4.0,1016.0,0.8,0.0,0,Weekday
2015-02-23,22.0,-5.0,1014.0,0.4,0.0,0,Weekday
2015-02-23,22.0,-6.0,1015.0,0.5,0.0,0,Weekday
2015-02-23,16.0,-5.7,1019.4,0.4,0.0,0,Weekday
2015-02-23,17.0,-8.0,1015.0,0.6,0.0,0,Weekday
2015-02-23,21.0,-7.0,1018.0,1.0,0.0,0,Weekday
2015-02-23,23.0,-6.0,1017.0,0.6,0.0,0,Weekday
2015-02-23,20.0,-2.0,1019.0,1.2,0.0,0,Weekday
2015-02-23,27.0,2.0,1015.0,0.6,0.0,0,Weekday
2015-02-23,30.0,1.9,1018.8,1.5,0.0,0,Weekday
2015-02-23,40.0,4.0,1017.0,2.9,0.0,0,Weekday
2015-02-23,35.0,4.9,1016.8,3.4,0.0,0,Weekday
2015-02-23,33.0,6.0,1014.0,2.8,0.0,0,Weekday
2015-02-23,36.0,5.0,1011.0,3.9,0.0,0,Weekday
2015-02-23,44.0,6.0,1010.0,3.2,0.0,0,Weekday
2015-02-23,56.0,5.0,1010.0,3.1,0.0,0,Weekday
2015-02-23,45.0,4.0,1015.0,2.8,0.0,0,Weekday
2015-02-23,55.0,2.9,1014.3,2.2,0.0,0,Weekday
2015-02-23,92.0,2.0,1015.0,1.5,0.0,0,Weekday
2015-02-23,151.0,0.2,1014.3,0.9,0.0,0,Weekday
2015-02-23,210.0,-0.2,1014.4,1.5,0.0,0,Weekday
2015-02-23,209.0,-2.0,1012.0,0.9,0.0,0,Weekday
2015-02-24,174.0,-2.9,1013.4,1.0,0.0,1,Weekday
2015-02-24,104.0,-2.0,1013.0,1.2,0.0,1,Weekday
2015-02-24,154.0,-2.8,1012.8,1.3,0.0,1,Weekday
2015-02-24,185.0,-1.0,1011.0,1.4,0.0,1,Weekday
2015-02-24,179.0,-2.0,1013.0,2.0,0.0,1,Weekday
2015-02-24,176.0,-2.0,1010.0,1.2,0.0,1,Weekday
2015-02-24,162.0,-4.4,1012.0,1.1,0.0,1,Weekday
2015-02-24,128.0,-5.1,1011.8,1.1,0.0,1,Weekday
2015-02-24,116.0,-3.4,1012.1,1.1,0.0,1,Weekday
2015-02-24,111.0,0.0,1010.0,1.3,0.0,1,Weekday
2015-02-24,109.0,1.0,1008.0,1.1,0.0,1,Weekday
2015-02-24,101.0,1.8,1011.9,2.0,0.0,1,Weekday
2015-02-24,100.0,3.0,1011.1,2.7,0.0,1,Weekday
2015-02-24,110.0,4.3,1009.9,1.1,0.0,1,Weekday
2015-02-24,122.0,5.3,1008.6,2.0,0.0,1,Weekday
2015-02-24,143.0,6.3,1008.4,1.4,0.0,1,Weekday
2015-02-24,167.0,5.9,1008.4,1.5,0.0,1,Weekday
2015-02-24,173.0,5.3,1008.9,2.2,0.0,1,Weekday
2015-02-24,182.0,4.4,1009.8,1.5,0.0,1,Weekday
2015-02-24,187.0,3.4,1010.6,0.9,0.0,1,Weekday
2015-02-24,193.0,2.6,1010.6,1.3,0.0,1,Weekday
2015-02-24,185.0,2.3,1011.4,1.1,0.0,1,Weekday
2015-02-24,168.0,2.0,1012.0,0.2,0.0,1,Weekday
2015-02-24,187.0,2.5,1011.9,1.2,0.0,1,Weekday
2015-02-25,186.0,1.8,1011.7,1.5,0.0,2,Weekday
2015-02-25,180.0,1.7,1011.8,1.1,0.0,2,Weekday
2015-02-25,194.0,2.0,1007.0,1.2,0.0,2,Weekday
2015-02-25,199.0,1.6,1011.7,0.9,0.0,2,Weekday
2015-02-25,216.0,0.9,1011.8,0.6,0.0,2,Weekday
2015-02-25,209.0,-0.2,1012.6,0.7,0.0,2,Weekday
2015-02-25,115.0,3.0,1013.2,3.4,0.0,2,Weekday
2015-02-25,12.0,3.0,1015.0,3.2,0.0,2,Weekday
2015-02-25,12.0,3.0,1016.0,3.8,0.0,2,Weekday
2015-02-25,7.0,3.0,1011.0,3.8,0.0,2,Weekday
2015-02-25,11.0,2.6,1016.1,5.6,0.0,2,Weekday
2015-02-25,13.0,4.0,1015.0,4.6,0.0,2,Weekday
2015-02-25,15.0,5.0,1012.0,4.6,0.0,2,Weekday
2015-02-25,19.0,6.0,1012.0,4.1,0.0,2,Weekday
2015-02-25,15.0,5.7,1015.0,6.1,0.0,2,Weekday
2015-02-25,18.0,7.0,1013.0,2.4,0.0,2,Weekday
2015-02-25,14.0,6.0,1014.0,3.8,0.0,2,Weekday
2015-02-25,12.0,5.3,1015.9,5.9,0.0,2,Weekday
2015-02-25,11.0,4.0,1013.0,2.2,0.0,2,Weekday
2015-02-25,9.0,3.0,1016.0,1.3,0.0,2,Weekday
2015-02-25,11.0,0.0,1019.0,0.1,0.0,2,Weekday
2015-02-25,18.0,-1.0,1015.0,0.1,0.0,2,Weekday
2015-02-25,18.0,-2.0,1020.0,0.8,0.0,2,Weekday
2015-02-25,44.0,1.0,1015.0,1.4,0.0,2,Weekday
2015-02-26,23.0,1.0,1020.0,2.3,0.0,3,Weekday
2015-02-26,14.0,1.0,1015.0,2.5,0.0,3,Weekday
2015-02-26,18.0,0.0,1020.0,2.8,0.0,3,Weekday
2015-02-26,13.0,-1.7,1021.0,0.7,0.0,3,Weekday
2015-02-26,8.0,-1.1,1021.1,2.2,0.0,3,Weekday
2015-02-26,7.0,-2.0,1021.0,1.0,0.0,3,Weekday
2015-02-26,9.0,-1.0,1021.0,1.4,0.0,3,Weekday
2015-02-26,7.0,-1.9,1021.9,2.1,0.0,3,Weekday
2015-02-26,9.0,-1.0,1022.0,2.3,0.0,3,Weekday
2015-02-26,13.0,1.0,1022.0,3.3,0.0,3,Weekday
2015-02-26,13.0,2.0,1021.0,2.8,0.0,3,Weekday
2015-02-26,8.0,1.4,1022.6,5.0,0.0,3,Weekday
2015-02-26,11.0,3.0,1019.0,3.3,0.0,3,Weekday
2015-02-26,12.0,3.0,1021.3,4.9,0.0,3,Weekday
2015-02-26,13.0,5.0,1019.0,4.6,0.0,3,Weekday
2015-02-26,13.0,6.0,1020.0,2.4,0.0,3,Weekday
2015-02-26,12.0,6.0,1016.0,4.0,0.0,3,Weekday
2015-02-26,14.0,6.0,1016.0,2.9,0.0,3,Weekday
2015-02-26,10.0,4.0,1017.0,1.4,0.0,3,Weekday
